participant_id,trial_number,trial_id,domain,probability,gain,loss,certain_amount,certain_offset,is_dominance_check,choice,age_group,education,quant_background
P038,22,30,loss,0.9,0,100,-90.0,0.0,False,gamble,18-24,postgraduate,no
P034,22,11,gain,0.75,100,0,75.0,0.0,False,gamble,25-34,undergraduate,no
P046,9,5,gain,0.25,100,0,25.0,0.0,False,certain,25-34,postgraduate,yes
P057,12,24,loss,0.5,0,100,-50.0,0.0,False,certain,18-24,postgraduate,no
P011,27,11,gain,0.75,100,0,75.0,0.0,False,gamble,18-24,undergraduate,no
P053,6,16,gain,0.5,100,0,120.0,,True,certain,18-24,undergraduate,no
P005,24,15,gain,0.9,100,0,100.0,10.0,False,certain,25-34,postgraduate,no
P026,28,5,gain,0.25,100,0,25.0,0.0,False,gamble,18-24,undergraduate,yes
P040,7,5,gain,0.25,100,0,25.0,0.0,False,certain,25-34,undergraduate,yes
P017,13,3,gain,0.1,100,0,20.0,10.0,False,certain,25-34,undergraduate,yes
P040,18,22,loss,0.25,0,100,-35.0,10.0,False,gamble,25-34,undergraduate,yes
P001,22,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,undergraduate,no
P013,22,20,loss,0.25,0,100,-15.0,-10.0,False,gamble,18-24,postgraduate,yes
P009,2,4,gain,0.25,100,0,15.0,-10.0,False,certain,18-24,postgraduate,yes
P022,29,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,undergraduate,no
P013,5,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,yes
P006,26,4,gain,0.25,100,0,15.0,-10.0,False,gamble,25-34,undergraduate,no
P002,12,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,postgraduate,no
P015,26,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,undergraduate,no
P027,21,30,loss,0.9,0,100,-90.0,0.0,False,certain,18-24,undergraduate,no
P045,18,8,gain,0.5,100,0,50.0,0.0,False,certain,25-34,undergraduate,no
P037,15,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,undergraduate,no
P051,7,10,gain,0.75,100,0,65.0,-10.0,False,certain,25-34,undergraduate,yes
P052,29,28,loss,0.75,0,100,-85.0,10.0,False,gamble,45+,undergraduate,yes
P033,18,2,gain,0.1,100,0,10.0,0.0,False,gamble,45+,postgraduate,no
P031,1,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,undergraduate,no
P045,25,28,loss,0.75,0,100,-85.0,10.0,False,gamble,25-34,undergraduate,no
P044,11,8,gain,0.5,100,0,50.0,0.0,False,certain,45+,undergraduate,no
P010,28,11,gain,0.75,100,0,75.0,0.0,False,gamble,25-34,undergraduate,yes
P011,10,8,gain,0.5,100,0,50.0,0.0,False,gamble,18-24,undergraduate,no
P017,1,20,loss,0.25,0,100,-15.0,-10.0,False,certain,25-34,undergraduate,yes
P060,24,20,loss,0.25,0,100,-15.0,-10.0,False,gamble,25-34,postgraduate,no
P011,26,14,gain,0.9,100,0,90.0,0.0,False,gamble,18-24,undergraduate,no
P027,1,28,loss,0.75,0,100,-85.0,10.0,False,gamble,18-24,undergraduate,no
P041,31,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,undergraduate,no
P022,12,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,undergraduate,no
P032,11,25,loss,0.5,0,100,-60.0,10.0,False,certain,18-24,postgraduate,yes
P059,14,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,postgraduate,no
P057,23,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,postgraduate,no
P025,5,30,loss,0.9,0,100,-90.0,0.0,False,gamble,35-44,undergraduate,yes
P003,3,29,loss,0.9,0,100,-80.0,-10.0,False,certain,18-24,other,yes
P050,5,15,gain,0.9,100,0,100.0,10.0,False,certain,45+,undergraduate,yes
P030,5,17,loss,0.1,0,100,0.0,-10.0,False,certain,35-44,undergraduate,no
P059,6,13,gain,0.9,100,0,80.0,-10.0,False,gamble,25-34,postgraduate,no
P055,14,3,gain,0.1,100,0,20.0,10.0,False,gamble,18-24,undergraduate,no
P021,4,16,gain,0.5,100,0,120.0,,True,certain,35-44,undergraduate,yes
P054,13,23,loss,0.5,0,100,-40.0,-10.0,False,certain,35-44,postgraduate,no
P026,9,28,loss,0.75,0,100,-85.0,10.0,False,certain,18-24,undergraduate,yes
P041,28,2,gain,0.1,100,0,10.0,0.0,False,certain,18-24,undergraduate,no
P021,6,26,loss,0.75,0,100,-65.0,-10.0,False,certain,35-44,undergraduate,yes
P014,2,2,gain,0.1,100,0,10.0,0.0,False,gamble,18-24,postgraduate,no
P052,21,2,gain,0.1,100,0,10.0,0.0,False,gamble,45+,undergraduate,yes
P044,25,10,gain,0.75,100,0,65.0,-10.0,False,certain,45+,undergraduate,no
P036,19,7,gain,0.5,100,0,40.0,-10.0,False,gamble,18-24,postgraduate,yes
P017,30,27,loss,0.75,0,100,-75.0,0.0,False,gamble,25-34,undergraduate,yes
P058,24,31,loss,0.9,0,100,-100.0,10.0,False,gamble,25-34,undergraduate,no
P057,14,32,loss,0.5,0,100,0.0,,True,certain,18-24,postgraduate,no
P055,23,27,loss,0.75,0,100,-75.0,0.0,False,certain,18-24,undergraduate,no
P041,16,16,gain,0.5,100,0,120.0,,True,certain,18-24,undergraduate,no
P010,26,14,gain,0.9,100,0,90.0,0.0,False,certain,25-34,undergraduate,yes
P010,19,9,gain,0.5,100,0,60.0,10.0,False,certain,25-34,undergraduate,yes
P030,13,31,loss,0.9,0,100,-100.0,10.0,False,gamble,35-44,undergraduate,no
P041,29,29,loss,0.9,0,100,-80.0,-10.0,False,gamble,18-24,undergraduate,no
P005,2,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,postgraduate,no
P013,12,12,gain,0.75,100,0,85.0,10.0,False,certain,18-24,postgraduate,yes
P056,7,2,gain,0.1,100,0,10.0,0.0,False,certain,18-24,undergraduate,yes
P011,7,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,undergraduate,no
P006,32,15,gain,0.9,100,0,100.0,10.0,False,certain,25-34,undergraduate,no
P023,19,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,postgraduate,yes
P037,22,20,loss,0.25,0,100,-15.0,-10.0,False,gamble,25-34,undergraduate,no
P046,3,31,loss,0.9,0,100,-100.0,10.0,False,gamble,25-34,postgraduate,yes
P034,9,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,undergraduate,no
P042,19,32,loss,0.5,0,100,0.0,,True,certain,35-44,undergraduate,yes
P032,2,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,postgraduate,yes
P029,25,20,loss,0.25,0,100,-15.0,-10.0,False,certain,18-24,postgraduate,yes
P016,16,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,undergraduate,no
P041,17,24,loss,0.5,0,100,-50.0,0.0,False,gamble,18-24,undergraduate,no
P033,9,23,loss,0.5,0,100,-40.0,-10.0,False,certain,45+,postgraduate,no
P013,1,11,gain,0.75,100,0,75.0,0.0,False,certain,18-24,postgraduate,yes
P047,23,24,loss,0.5,0,100,-50.0,0.0,False,gamble,18-24,undergraduate,no
P021,13,19,loss,0.1,0,100,-20.0,10.0,False,gamble,35-44,undergraduate,yes
P050,18,32,loss,0.5,0,100,0.0,,True,certain,45+,undergraduate,yes
P013,14,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,postgraduate,yes
P030,19,20,loss,0.25,0,100,-15.0,-10.0,False,certain,35-44,undergraduate,no
P045,16,21,loss,0.25,0,100,-25.0,0.0,False,gamble,25-34,undergraduate,no
P060,9,6,gain,0.25,100,0,35.0,10.0,False,gamble,25-34,postgraduate,no
P023,21,32,loss,0.5,0,100,0.0,,True,certain,18-24,postgraduate,yes
P017,21,21,loss,0.25,0,100,-25.0,0.0,False,certain,25-34,undergraduate,yes
P024,27,22,loss,0.25,0,100,-35.0,10.0,False,gamble,45+,undergraduate,no
P006,2,30,loss,0.9,0,100,-90.0,0.0,False,certain,25-34,undergraduate,no
P042,23,18,loss,0.1,0,100,-10.0,0.0,False,gamble,35-44,undergraduate,yes
P050,31,14,gain,0.9,100,0,90.0,0.0,False,certain,45+,undergraduate,yes
P035,16,8,gain,0.5,100,0,50.0,0.0,False,gamble,18-24,postgraduate,yes
P030,9,10,gain,0.75,100,0,65.0,-10.0,False,gamble,35-44,undergraduate,no
P033,16,29,loss,0.9,0,100,-80.0,-10.0,False,certain,45+,postgraduate,no
P043,23,28,loss,0.75,0,100,-85.0,10.0,False,certain,35-44,undergraduate,yes
P034,18,22,loss,0.25,0,100,-35.0,10.0,False,certain,25-34,undergraduate,no
P040,27,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,undergraduate,yes
P054,18,9,gain,0.5,100,0,60.0,10.0,False,certain,35-44,postgraduate,no
P001,21,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,undergraduate,no
P018,26,31,loss,0.9,0,100,-100.0,10.0,False,gamble,35-44,undergraduate,no
P037,8,24,loss,0.5,0,100,-50.0,0.0,False,gamble,25-34,undergraduate,no
P021,14,12,gain,0.75,100,0,85.0,10.0,False,gamble,35-44,undergraduate,yes
P022,25,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,undergraduate,no
P016,2,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,undergraduate,no
P002,2,22,loss,0.25,0,100,-35.0,10.0,False,certain,18-24,postgraduate,no
P036,15,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,postgraduate,yes
P033,26,3,gain,0.1,100,0,20.0,10.0,False,gamble,45+,postgraduate,no
P002,16,5,gain,0.25,100,0,25.0,0.0,False,gamble,18-24,postgraduate,no
P038,15,11,gain,0.75,100,0,75.0,0.0,False,gamble,18-24,postgraduate,no
P001,30,7,gain,0.5,100,0,40.0,-10.0,False,gamble,18-24,undergraduate,no
P032,14,15,gain,0.9,100,0,100.0,10.0,False,certain,18-24,postgraduate,yes
P037,26,32,loss,0.5,0,100,0.0,,True,certain,25-34,undergraduate,no
P045,5,11,gain,0.75,100,0,75.0,0.0,False,gamble,25-34,undergraduate,no
P060,18,26,loss,0.75,0,100,-65.0,-10.0,False,gamble,25-34,postgraduate,no
P052,10,29,loss,0.9,0,100,-80.0,-10.0,False,gamble,45+,undergraduate,yes
P038,2,15,gain,0.9,100,0,100.0,10.0,False,gamble,18-24,postgraduate,no
P040,21,4,gain,0.25,100,0,15.0,-10.0,False,gamble,25-34,undergraduate,yes
P016,31,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,undergraduate,no
P037,31,11,gain,0.75,100,0,75.0,0.0,False,gamble,25-34,undergraduate,no
P017,19,30,loss,0.9,0,100,-90.0,0.0,False,certain,25-34,undergraduate,yes
P029,27,11,gain,0.75,100,0,75.0,0.0,False,gamble,18-24,postgraduate,yes
P016,22,23,loss,0.5,0,100,-40.0,-10.0,False,certain,18-24,undergraduate,no
P014,17,12,gain,0.75,100,0,85.0,10.0,False,gamble,18-24,postgraduate,no
P008,30,27,loss,0.75,0,100,-75.0,0.0,False,gamble,18-24,postgraduate,no
P059,8,9,gain,0.5,100,0,60.0,10.0,False,certain,25-34,postgraduate,no
P055,27,6,gain,0.25,100,0,35.0,10.0,False,gamble,18-24,undergraduate,no
P003,19,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,other,yes
P056,10,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,undergraduate,yes
P025,12,3,gain,0.1,100,0,20.0,10.0,False,certain,35-44,undergraduate,yes
P012,15,25,loss,0.5,0,100,-60.0,10.0,False,gamble,18-24,other,no
P034,21,16,gain,0.5,100,0,120.0,,True,certain,25-34,undergraduate,no
P034,23,2,gain,0.1,100,0,10.0,0.0,False,gamble,25-34,undergraduate,no
P022,9,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,no
P049,25,12,gain,0.75,100,0,85.0,10.0,False,certain,18-24,undergraduate,no
P026,13,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,undergraduate,yes
P023,32,6,gain,0.25,100,0,35.0,10.0,False,gamble,18-24,postgraduate,yes
P033,25,31,loss,0.9,0,100,-100.0,10.0,False,gamble,45+,postgraduate,no
P010,11,15,gain,0.9,100,0,100.0,10.0,False,certain,25-34,undergraduate,yes
P018,13,4,gain,0.25,100,0,15.0,-10.0,False,certain,35-44,undergraduate,no
P018,32,11,gain,0.75,100,0,75.0,0.0,False,certain,35-44,undergraduate,no
P001,19,2,gain,0.1,100,0,10.0,0.0,False,gamble,18-24,undergraduate,no
P018,29,16,gain,0.5,100,0,120.0,,True,certain,35-44,undergraduate,no
P040,31,23,loss,0.5,0,100,-40.0,-10.0,False,certain,25-34,undergraduate,yes
P008,2,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,postgraduate,no
P019,24,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,other,no
P014,4,10,gain,0.75,100,0,65.0,-10.0,False,certain,18-24,postgraduate,no
P047,25,18,loss,0.1,0,100,-10.0,0.0,False,gamble,18-24,undergraduate,no
P041,23,23,loss,0.5,0,100,-40.0,-10.0,False,certain,18-24,undergraduate,no
P039,31,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,undergraduate,no
P050,9,11,gain,0.75,100,0,75.0,0.0,False,certain,45+,undergraduate,yes
P007,27,12,gain,0.75,100,0,85.0,10.0,False,certain,25-34,undergraduate,yes
P010,20,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,undergraduate,yes
P005,29,23,loss,0.5,0,100,-40.0,-10.0,False,certain,25-34,postgraduate,no
P006,12,10,gain,0.75,100,0,65.0,-10.0,False,gamble,25-34,undergraduate,no
P048,27,32,loss,0.5,0,100,0.0,,True,certain,18-24,other,yes
P023,2,30,loss,0.9,0,100,-90.0,0.0,False,certain,18-24,postgraduate,yes
P009,31,28,loss,0.75,0,100,-85.0,10.0,False,gamble,18-24,postgraduate,yes
P035,3,15,gain,0.9,100,0,100.0,10.0,False,certain,18-24,postgraduate,yes
P015,6,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,no
P059,13,21,loss,0.25,0,100,-25.0,0.0,False,gamble,25-34,postgraduate,no
P003,8,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,other,yes
P045,29,4,gain,0.25,100,0,15.0,-10.0,False,certain,25-34,undergraduate,no
P058,18,23,loss,0.5,0,100,-40.0,-10.0,False,certain,25-34,undergraduate,no
P047,17,21,loss,0.25,0,100,-25.0,0.0,False,certain,18-24,undergraduate,no
P058,28,22,loss,0.25,0,100,-35.0,10.0,False,gamble,25-34,undergraduate,no
P001,16,1,gain,0.1,100,0,0.0,-10.0,False,certain,18-24,undergraduate,no
P052,27,32,loss,0.5,0,100,0.0,,True,certain,45+,undergraduate,yes
P017,24,16,gain,0.5,100,0,120.0,,True,certain,25-34,undergraduate,yes
P047,3,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,undergraduate,no
P029,23,8,gain,0.5,100,0,50.0,0.0,False,gamble,18-24,postgraduate,yes
P015,4,20,loss,0.25,0,100,-15.0,-10.0,False,certain,18-24,undergraduate,no
P046,32,25,loss,0.5,0,100,-60.0,10.0,False,gamble,25-34,postgraduate,yes
P013,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,postgraduate,yes
P056,27,24,loss,0.5,0,100,-50.0,0.0,False,gamble,18-24,undergraduate,yes
P055,6,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,undergraduate,no
P024,4,1,gain,0.1,100,0,0.0,-10.0,False,gamble,45+,undergraduate,no
P012,13,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,other,no
P004,9,11,gain,0.75,100,0,75.0,0.0,False,gamble,18-24,undergraduate,no
P041,13,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,no
P057,1,11,gain,0.75,100,0,75.0,0.0,False,gamble,18-24,postgraduate,no
P050,28,31,loss,0.9,0,100,-100.0,10.0,False,gamble,45+,undergraduate,yes
P021,22,3,gain,0.1,100,0,20.0,10.0,False,certain,35-44,undergraduate,yes
P008,18,15,gain,0.9,100,0,100.0,10.0,False,certain,18-24,postgraduate,no
P014,15,25,loss,0.5,0,100,-60.0,10.0,False,certain,18-24,postgraduate,no
P026,15,20,loss,0.25,0,100,-15.0,-10.0,False,gamble,18-24,undergraduate,yes
P058,29,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,undergraduate,no
P039,12,14,gain,0.9,100,0,90.0,0.0,False,gamble,25-34,undergraduate,no
P020,23,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,undergraduate,no
P004,1,10,gain,0.75,100,0,65.0,-10.0,False,gamble,18-24,undergraduate,no
P015,20,23,loss,0.5,0,100,-40.0,-10.0,False,certain,18-24,undergraduate,no
P048,18,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,other,yes
P038,7,14,gain,0.9,100,0,90.0,0.0,False,certain,18-24,postgraduate,no
P003,21,24,loss,0.5,0,100,-50.0,0.0,False,gamble,18-24,other,yes
P022,30,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,undergraduate,no
P019,29,16,gain,0.5,100,0,120.0,,True,certain,18-24,other,no
P028,15,16,gain,0.5,100,0,120.0,,True,certain,18-24,postgraduate,no
P042,28,7,gain,0.5,100,0,40.0,-10.0,False,gamble,35-44,undergraduate,yes
P025,6,8,gain,0.5,100,0,50.0,0.0,False,certain,35-44,undergraduate,yes
P044,10,21,loss,0.25,0,100,-25.0,0.0,False,certain,45+,undergraduate,no
P037,11,31,loss,0.9,0,100,-100.0,10.0,False,gamble,25-34,undergraduate,no
P009,21,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,postgraduate,yes
P045,1,13,gain,0.9,100,0,80.0,-10.0,False,gamble,25-34,undergraduate,no
P043,29,17,loss,0.1,0,100,0.0,-10.0,False,certain,35-44,undergraduate,yes
P003,25,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,other,yes
P003,27,27,loss,0.75,0,100,-75.0,0.0,False,certain,18-24,other,yes
P024,30,27,loss,0.75,0,100,-75.0,0.0,False,gamble,45+,undergraduate,no
P009,25,26,loss,0.75,0,100,-65.0,-10.0,False,certain,18-24,postgraduate,yes
P032,16,7,gain,0.5,100,0,40.0,-10.0,False,certain,18-24,postgraduate,yes
P021,12,1,gain,0.1,100,0,0.0,-10.0,False,gamble,35-44,undergraduate,yes
P047,13,10,gain,0.75,100,0,65.0,-10.0,False,gamble,18-24,undergraduate,no
P051,4,19,loss,0.1,0,100,-20.0,10.0,False,gamble,25-34,undergraduate,yes
P057,17,12,gain,0.75,100,0,85.0,10.0,False,gamble,18-24,postgraduate,no
P048,9,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,other,yes
P039,11,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,undergraduate,no
P045,19,17,loss,0.1,0,100,0.0,-10.0,False,certain,25-34,undergraduate,no
P043,21,8,gain,0.5,100,0,50.0,0.0,False,gamble,35-44,undergraduate,yes
P032,1,19,loss,0.1,0,100,-20.0,10.0,False,gamble,18-24,postgraduate,yes
P012,14,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,other,no
P001,24,12,gain,0.75,100,0,85.0,10.0,False,certain,18-24,undergraduate,no
P043,26,6,gain,0.25,100,0,35.0,10.0,False,certain,35-44,undergraduate,yes
P022,5,10,gain,0.75,100,0,65.0,-10.0,False,gamble,18-24,undergraduate,no
P032,7,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,postgraduate,yes
P038,6,7,gain,0.5,100,0,40.0,-10.0,False,certain,18-24,postgraduate,no
P043,15,3,gain,0.1,100,0,20.0,10.0,False,gamble,35-44,undergraduate,yes
P010,23,20,loss,0.25,0,100,-15.0,-10.0,False,certain,25-34,undergraduate,yes
P034,5,32,loss,0.5,0,100,0.0,,True,certain,25-34,undergraduate,no
P021,1,28,loss,0.75,0,100,-85.0,10.0,False,gamble,35-44,undergraduate,yes
P044,2,20,loss,0.25,0,100,-15.0,-10.0,False,certain,45+,undergraduate,no
P044,28,4,gain,0.25,100,0,15.0,-10.0,False,gamble,45+,undergraduate,no
P008,17,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,postgraduate,no
P021,27,2,gain,0.1,100,0,10.0,0.0,False,gamble,35-44,undergraduate,yes
P042,31,22,loss,0.25,0,100,-35.0,10.0,False,gamble,35-44,undergraduate,yes
P041,7,27,loss,0.75,0,100,-75.0,0.0,False,gamble,18-24,undergraduate,no
P004,3,31,loss,0.9,0,100,-100.0,10.0,False,gamble,18-24,undergraduate,no
P006,8,21,loss,0.25,0,100,-25.0,0.0,False,certain,25-34,undergraduate,no
P016,17,25,loss,0.5,0,100,-60.0,10.0,False,gamble,18-24,undergraduate,no
P009,20,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,postgraduate,yes
P035,26,1,gain,0.1,100,0,0.0,-10.0,False,certain,18-24,postgraduate,yes
P023,11,12,gain,0.75,100,0,85.0,10.0,False,gamble,18-24,postgraduate,yes
P056,21,6,gain,0.25,100,0,35.0,10.0,False,certain,18-24,undergraduate,yes
P011,12,22,loss,0.25,0,100,-35.0,10.0,False,gamble,18-24,undergraduate,no
P007,28,9,gain,0.5,100,0,60.0,10.0,False,certain,25-34,undergraduate,yes
P014,18,14,gain,0.9,100,0,90.0,0.0,False,certain,18-24,postgraduate,no
P058,31,14,gain,0.9,100,0,90.0,0.0,False,gamble,25-34,undergraduate,no
P052,25,5,gain,0.25,100,0,25.0,0.0,False,certain,45+,undergraduate,yes
P016,7,19,loss,0.1,0,100,-20.0,10.0,False,certain,18-24,undergraduate,no
P049,2,30,loss,0.9,0,100,-90.0,0.0,False,certain,18-24,undergraduate,no
P017,20,18,loss,0.1,0,100,-10.0,0.0,False,certain,25-34,undergraduate,yes
P053,16,20,loss,0.25,0,100,-15.0,-10.0,False,certain,18-24,undergraduate,no
P009,5,12,gain,0.75,100,0,85.0,10.0,False,gamble,18-24,postgraduate,yes
P026,11,31,loss,0.9,0,100,-100.0,10.0,False,certain,18-24,undergraduate,yes
P059,7,19,loss,0.1,0,100,-20.0,10.0,False,certain,25-34,postgraduate,no
P007,5,20,loss,0.25,0,100,-15.0,-10.0,False,certain,25-34,undergraduate,yes
P037,13,19,loss,0.1,0,100,-20.0,10.0,False,certain,25-34,undergraduate,no
P036,27,10,gain,0.75,100,0,65.0,-10.0,False,gamble,18-24,postgraduate,yes
P016,15,12,gain,0.75,100,0,85.0,10.0,False,gamble,18-24,undergraduate,no
P004,15,23,loss,0.5,0,100,-40.0,-10.0,False,certain,18-24,undergraduate,no
P035,21,5,gain,0.25,100,0,25.0,0.0,False,certain,18-24,postgraduate,yes
P017,2,31,loss,0.9,0,100,-100.0,10.0,False,certain,25-34,undergraduate,yes
P022,20,8,gain,0.5,100,0,50.0,0.0,False,gamble,18-24,undergraduate,no
P048,3,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,other,yes
P012,18,12,gain,0.75,100,0,85.0,10.0,False,certain,18-24,other,no
P025,26,20,loss,0.25,0,100,-15.0,-10.0,False,gamble,35-44,undergraduate,yes
P035,11,10,gain,0.75,100,0,65.0,-10.0,False,gamble,18-24,postgraduate,yes
P049,8,32,loss,0.5,0,100,0.0,,True,certain,18-24,undergraduate,no
P057,2,9,gain,0.5,100,0,60.0,10.0,False,certain,18-24,postgraduate,no
P029,31,31,loss,0.9,0,100,-100.0,10.0,False,certain,18-24,postgraduate,yes
P009,18,7,gain,0.5,100,0,40.0,-10.0,False,gamble,18-24,postgraduate,yes
P013,13,16,gain,0.5,100,0,120.0,,True,certain,18-24,postgraduate,yes
P037,27,14,gain,0.9,100,0,90.0,0.0,False,gamble,25-34,undergraduate,no
P038,32,2,gain,0.1,100,0,10.0,0.0,False,gamble,18-24,postgraduate,no
P025,30,14,gain,0.9,100,0,90.0,0.0,False,certain,35-44,undergraduate,yes
P041,19,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,undergraduate,no
P038,28,32,loss,0.5,0,100,0.0,,True,certain,18-24,postgraduate,no
P034,19,29,loss,0.9,0,100,-80.0,-10.0,False,certain,25-34,undergraduate,no
P034,7,20,loss,0.25,0,100,-15.0,-10.0,False,certain,25-34,undergraduate,no
P031,2,4,gain,0.25,100,0,15.0,-10.0,False,gamble,18-24,undergraduate,no
P014,3,20,loss,0.25,0,100,-15.0,-10.0,False,gamble,18-24,postgraduate,no
P046,29,19,loss,0.1,0,100,-20.0,10.0,False,gamble,25-34,postgraduate,yes
P039,17,21,loss,0.25,0,100,-25.0,0.0,False,certain,25-34,undergraduate,no
P012,24,26,loss,0.75,0,100,-65.0,-10.0,False,gamble,18-24,other,no
P015,16,27,loss,0.75,0,100,-75.0,0.0,False,gamble,18-24,undergraduate,no
P015,23,13,gain,0.9,100,0,80.0,-10.0,False,gamble,18-24,undergraduate,no
P049,6,24,loss,0.5,0,100,-50.0,0.0,False,gamble,18-24,undergraduate,no
P035,12,32,loss,0.5,0,100,0.0,,True,certain,18-24,postgraduate,yes
P040,25,11,gain,0.75,100,0,75.0,0.0,False,certain,25-34,undergraduate,yes
P018,16,22,loss,0.25,0,100,-35.0,10.0,False,gamble,35-44,undergraduate,no
P010,15,3,gain,0.1,100,0,20.0,10.0,False,certain,25-34,undergraduate,yes
P019,7,1,gain,0.1,100,0,0.0,-10.0,False,gamble,18-24,other,no
P060,4,14,gain,0.9,100,0,90.0,0.0,False,certain,25-34,postgraduate,no
P025,31,19,loss,0.1,0,100,-20.0,10.0,False,gamble,35-44,undergraduate,yes
P001,12,26,loss,0.75,0,100,-65.0,-10.0,False,certain,18-24,undergraduate,no
P052,5,18,loss,0.1,0,100,-10.0,0.0,False,gamble,45+,undergraduate,yes
P048,6,3,gain,0.1,100,0,20.0,10.0,False,certain,18-24,other,yes
P047,15,8,gain,0.5,100,0,50.0,0.0,False,certain,18-24,undergraduate,no
P017,27,5,gain,0.25,100,0,25.0,0.0,False,gamble,25-34,undergraduate,yes
P020,20,11,gain,0.75,100,0,75.0,0.0,False,gamble,18-24,undergraduate,no
P009,26,27,loss,0.75,0,100,-75.0,0.0,False,gamble,18-24,postgraduate,yes
P040,30,26,loss,0.75,0,100,-65.0,-10.0,False,certain,25-34,undergraduate,yes
P031,24,29,loss,0.9,0,100,-80.0,-10.0,False,certain,18-24,undergraduate,no
P047,8,27,loss,0.75,0,100,-75.0,0.0,False,gamble,18-24,undergraduate,no
P007,32,5,gain,0.25,100,0,25.0,0.0,False,gamble,25-34,undergraduate,yes
P051,2,21,loss,0.25,0,100,-25.0,0.0,False,gamble,25-34,undergraduate,yes
P022,1,18,loss,0.1,0,100,-10.0,0.0,False,gamble,18-24,undergraduate,no
P039,28,32,loss,0.5,0,100,0.0,,True,certain,25-34,undergraduate,no
P031,7,15,gain,0.9,100,0,100.0,10.0,False,certain,18-24,undergraduate,no
P046,10,24,loss,0.5,0,100,-50.0,0.0,False,gamble,25-34,postgraduate,yes
P044,18,5,gain,0.25,100,0,25.0,0.0,False,certain,45+,undergraduate,no
P036,30,17,loss,0.1,0,100,0.0,-10.0,False,certain,18-24,postgraduate,yes
P035,6,18,loss,0.1,0,100,-10.0,0.0,False,certain,18-24,postgraduate,yes
P060,31,22,loss,0.25,0,100,-35.0,10.0,False,gamble,25-34,postgraduate,no
P032,3,11,gain,0.75,100,0,75.0,0.0,False,certain,18-24,postgraduate,yes
P019,5,2,gain,0.1,100,0,10.0,0.0,False,certain,18-24,other,no
P033,22,14,gain,0.9,100,0,90.0,0.0,False,certain,45+,postgraduate,no
P003,14,22,loss,0.25,0,100,-35.0,10.0,False,certain,18-24,other,yes
