participant_id,trial_number,trial_id,domain,probability,gain,loss,certain_amount,certain_offset,is_dominance_check,choice
P002,1,19,loss,0.1,0,100,-20.0,10.0,False,certain
P012,21,17,loss,0.1,0,100,0.0,-10.0,False,certain
P021,18,14,gain,0.9,100,0,90.0,0.0,False,gamble
P053,31,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P006,13,18,loss,0.1,0,100,-10.0,0.0,False,certain
P034,31,24,loss,0.5,0,100,-50.0,0.0,False,certain
P056,32,11,gain,0.75,100,0,75.0,0.0,False,gamble
P013,25,15,gain,0.9,100,0,100.0,10.0,False,certain
P033,27,15,gain,0.9,100,0,100.0,10.0,False,gamble
P058,21,6,gain,0.25,100,0,35.0,10.0,False,certain
P007,9,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P042,5,10,gain,0.75,100,0,65.0,-10.0,False,certain
P027,29,17,loss,0.1,0,100,0.0,-10.0,False,certain
P051,8,17,loss,0.1,0,100,0.0,-10.0,False,certain
P057,16,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P048,31,7,gain,0.5,100,0,40.0,-10.0,False,gamble
P037,14,18,loss,0.1,0,100,-10.0,0.0,False,certain
P056,23,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P057,31,8,gain,0.5,100,0,50.0,0.0,False,gamble
P043,18,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P060,13,30,loss,0.9,0,100,-90.0,0.0,False,gamble
P016,10,17,loss,0.1,0,100,0.0,-10.0,False,certain
P057,28,6,gain,0.25,100,0,35.0,10.0,False,gamble
P007,21,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P005,6,5,gain,0.25,100,0,25.0,0.0,False,certain
P002,29,8,gain,0.5,100,0,50.0,0.0,False,gamble
P022,19,20,loss,0.25,0,100,-15.0,-10.0,False,gamble
P001,27,3,gain,0.1,100,0,20.0,10.0,False,certain
P004,5,5,gain,0.25,100,0,25.0,0.0,False,certain
P049,20,8,gain,0.5,100,0,50.0,0.0,False,certain
P051,13,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P031,15,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P006,15,32,loss,0.5,0,100,0.0,,True,certain
P025,9,11,gain,0.75,100,0,75.0,0.0,False,certain
P025,21,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P017,9,9,gain,0.5,100,0,60.0,10.0,False,gamble
P012,12,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P010,22,5,gain,0.25,100,0,25.0,0.0,False,certain
P025,28,13,gain,0.9,100,0,80.0,-10.0,False,certain
P026,29,10,gain,0.75,100,0,65.0,-10.0,False,certain
P051,29,6,gain,0.25,100,0,35.0,10.0,False,gamble
P040,29,17,loss,0.1,0,100,0.0,-10.0,False,certain
P018,1,17,loss,0.1,0,100,0.0,-10.0,False,certain
P030,12,6,gain,0.25,100,0,35.0,10.0,False,gamble
P048,2,24,loss,0.5,0,100,-50.0,0.0,False,certain
P014,26,9,gain,0.5,100,0,60.0,10.0,False,certain
P021,8,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P032,12,27,loss,0.75,0,100,-75.0,0.0,False,certain
P015,29,17,loss,0.1,0,100,0.0,-10.0,False,certain
P033,23,24,loss,0.5,0,100,-50.0,0.0,False,certain
P002,31,20,loss,0.25,0,100,-15.0,-10.0,False,
P037,21,21,loss,0.25,0,100,-25.0,0.0,False,certain
P016,4,26,loss,0.75,0,100,-65.0,-10.0,False,gamble
P055,24,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P033,3,6,gain,0.25,100,0,35.0,10.0,False,certain
P041,2,18,loss,0.1,0,100,-10.0,0.0,False,gamble
P002,21,6,gain,0.25,100,0,35.0,10.0,False,gamble
P008,19,9,gain,0.5,100,0,60.0,10.0,False,gamble
P038,14,6,gain,0.25,100,0,35.0,10.0,False,certain
P002,4,17,loss,0.1,0,100,0.0,-10.0,False,certain
P038,19,27,loss,0.75,0,100,-75.0,0.0,False,certain
P054,8,6,gain,0.25,100,0,35.0,10.0,False,gamble
P024,3,32,loss,0.5,0,100,0.0,,True,certain
P004,25,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P059,2,2,gain,0.1,100,0,10.0,0.0,False,certain
P041,20,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P032,28,17,loss,0.1,0,100,0.0,-10.0,False,certain
P002,13,14,gain,0.9,100,0,90.0,0.0,False,gamble
P042,13,3,gain,0.1,100,0,20.0,10.0,False,certain
P027,5,6,gain,0.25,100,0,35.0,10.0,False,certain
P003,13,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P055,17,10,gain,0.75,100,0,65.0,-10.0,False,certain
P012,17,2,gain,0.1,100,0,10.0,0.0,False,certain
P029,11,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P039,21,5,gain,0.25,100,0,25.0,0.0,False,certain
P009,12,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P042,24,21,loss,0.25,0,100,-25.0,0.0,False,certain
P023,25,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P014,29,6,gain,0.25,100,0,35.0,10.0,False,gamble
P016,24,2,gain,0.1,100,0,10.0,0.0,False,certain
P048,16,2,gain,0.1,100,0,10.0,0.0,False,certain
P034,2,14,gain,0.9,100,0,90.0,0.0,False,gamble
P033,10,12,gain,0.75,100,0,85.0,10.0,False,certain
P054,17,12,gain,0.75,100,0,85.0,10.0,False,certain
P038,1,9,gain,0.5,100,0,60.0,10.0,False,certain
P009,30,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P010,8,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P052,9,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P020,18,4,gain,0.25,100,0,15.0,-10.0,False,gamble
P009,22,15,gain,0.9,100,0,100.0,10.0,False,gamble
P058,22,5,gain,0.25,100,0,25.0,0.0,False,gamble
P051,28,11,gain,0.75,100,0,75.0,0.0,False,gamble
P016,5,32,loss,0.5,0,100,0.0,,True,certain
P048,17,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P006,23,2,gain,0.1,100,0,10.0,0.0,False,certain
P031,11,18,loss,0.1,0,100,-10.0,0.0,False,certain
P060,3,17,loss,0.1,0,100,0.0,-10.0,False,certain
P022,13,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P056,9,32,loss,0.5,0,100,0.0,,True,certain
P060,19,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P002,5,2,gain,0.1,100,0,10.0,0.0,False,gamble
P037,29,30,loss,0.9,0,100,-90.0,0.0,False,certain
P001,3,30,loss,0.9,0,100,-90.0,0.0,False,gamble
P024,19,9,gain,0.5,100,0,60.0,10.0,False,certain
P016,29,24,loss,0.5,0,100,-50.0,0.0,False,certain
P016,18,1,gain,0.1,100,0,0.0,-10.0,False,certain
P010,21,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P042,2,9,gain,0.5,100,0,60.0,10.0,False,certain
P050,17,8,gain,0.5,100,0,50.0,0.0,False,gamble
P045,31,3,gain,0.1,100,0,20.0,10.0,False,certain
P046,6,26,loss,0.75,0,100,-65.0,-10.0,False,gamble
P005,14,9,gain,0.5,100,0,60.0,10.0,False,certain
P039,32,3,gain,0.1,100,0,20.0,10.0,False,gamble
P028,1,11,gain,0.75,100,0,75.0,0.0,False,certain
P006,24,25,loss,0.5,0,100,-60.0,10.0,False,gamble
P059,21,14,gain,0.9,100,0,90.0,0.0,False,certain
P032,19,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P029,17,18,loss,0.1,0,100,-10.0,0.0,False,certain
P054,1,17,loss,0.1,0,100,0.0,-10.0,False,certain
P027,17,15,gain,0.9,100,0,100.0,10.0,False,certain
P016,32,6,gain,0.25,100,0,35.0,10.0,False,certain
P023,28,24,loss,0.5,0,100,-50.0,0.0,False,certain
P052,4,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P032,5,24,loss,0.5,0,100,-50.0,0.0,False,certain
P056,12,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P028,24,9,gain,0.5,100,0,60.0,10.0,False,certain
P004,22,8,gain,0.5,100,0,50.0,0.0,False,gamble
P033,2,30,loss,0.9,0,100,-90.0,0.0,False,gamble
P004,18,27,loss,0.75,0,100,-75.0,0.0,False,certain
P018,2,3,gain,0.1,100,0,20.0,10.0,False,certain
P054,15,10,gain,0.75,100,0,65.0,-10.0,False,certain
P056,30,30,loss,0.9,0,100,-90.0,0.0,False,gamble
P006,6,12,gain,0.75,100,0,85.0,10.0,False,gamble
P006,25,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P054,6,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P044,21,11,gain,0.75,100,0,75.0,0.0,False,certain
P009,19,9,gain,0.5,100,0,60.0,10.0,False,gamble
P032,10,6,gain,0.25,100,0,35.0,10.0,False,gamble
P023,1,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P033,1,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P050,23,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P049,29,14,gain,0.9,100,0,90.0,0.0,False,gamble
P048,21,17,loss,0.1,0,100,0.0,-10.0,False,
P055,15,2,gain,0.1,100,0,10.0,0.0,False,gamble
P012,32,24,loss,0.5,0,100,-50.0,0.0,False,certain
P045,22,23,loss,0.5,0,100,-40.0,-10.0,False,gamble
P018,18,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P027,31,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P033,21,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P058,6,11,gain,0.75,100,0,75.0,0.0,False,gamble
P006,17,16,gain,0.5,100,0,120.0,,True,certain
P043,16,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P012,28,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P050,2,22,loss,0.25,0,100,-35.0,10.0,False,certain
P038,12,5,gain,0.25,100,0,25.0,0.0,False,certain
P032,25,5,gain,0.25,100,0,25.0,0.0,False,gamble
P017,8,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P026,31,12,gain,0.75,100,0,85.0,10.0,False,gamble
P016,28,18,loss,0.1,0,100,-10.0,0.0,False,certain
P037,25,16,gain,0.5,100,0,120.0,,True,certain
P052,11,3,gain,0.1,100,0,20.0,10.0,False,certain
P013,30,32,loss,0.5,0,100,0.0,,True,certain
P052,2,10,gain,0.75,100,0,65.0,-10.0,False,gamble
P020,15,32,loss,0.5,0,100,0.0,,True,certain
P028,9,22,loss,0.25,0,100,-35.0,10.0,False,gamble
P051,6,18,loss,0.1,0,100,-10.0,0.0,False,certain
P027,27,8,gain,0.5,100,0,50.0,0.0,False,certain
P021,2,17,loss,0.1,0,100,0.0,-10.0,False,certain
P042,29,14,gain,0.9,100,0,90.0,0.0,False,gamble
P009,3,21,loss,0.25,0,100,-25.0,0.0,False,gamble
P027,3,19,loss,0.1,0,100,-20.0,10.0,False,gamble
P021,23,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P047,27,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P011,18,23,loss,0.5,0,100,-40.0,-10.0,False,certain
P049,27,26,loss,0.75,0,100,-65.0,-10.0,False,certain
P048,25,11,gain,0.75,100,0,75.0,0.0,False,certain
P013,15,30,loss,0.9,0,100,-90.0,0.0,False,certain
P046,8,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P019,30,32,loss,0.5,0,100,0.0,,True,certain
P053,21,18,loss,0.1,0,100,-10.0,0.0,False,certain
P016,1,8,gain,0.5,100,0,50.0,0.0,False,certain
P046,7,11,gain,0.75,100,0,75.0,0.0,False,gamble
P036,24,32,loss,0.5,0,100,0.0,,True,certain
P029,22,1,gain,0.1,100,0,0.0,-10.0,False,gamble
P053,11,28,loss,0.75,0,100,-85.0,10.0,False,gamble
P054,10,27,loss,0.75,0,100,-75.0,0.0,False,gamble
P032,26,16,gain,0.5,100,0,120.0,,True,certain
P028,12,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P055,11,20,loss,0.25,0,100,-15.0,-10.0,False,certain
P021,20,24,loss,0.5,0,100,-50.0,0.0,False,certain
P032,30,13,gain,0.9,100,0,80.0,-10.0,False,gamble
P025,22,12,gain,0.75,100,0,85.0,10.0,False,certain
P009,1,31,loss,0.9,0,100,-100.0,10.0,False,gamble
P031,9,24,loss,0.5,0,100,-50.0,0.0,False,certain
P030,25,29,loss,0.9,0,100,-80.0,-10.0,False,certain
P053,4,29,loss,0.9,0,100,-80.0,-10.0,False,gamble
P040,26,27,loss,0.75,0,100,-75.0,0.0,False,certain
P053,25,24,loss,0.5,0,100,-50.0,0.0,False,certain
P060,11,13,gain,0.9,100,0,80.0,-10.0,False,certain
